table_i,table_j,n_cols_i,n_cols_j,n_cross_pairs,n_matches,raw_sim,M_max,CR,Sim_T,norm_changed
CUSTOMER.1,ORDERS.25,0,0,1,1,0.353137,1,1.0,0.353137,False
cust_df,custhist_df,36,36,1188,33,0.385046,36,0.916667,0.352959,True
cust_df.1,orders_df.25,0,0,1,1,0.352741,1,1.0,0.352741,False
ORDERS.25,cust_df.1,0,0,1,1,0.352581,1,1.0,0.352581,False
INVENTORY,orders_df.8,3,0,6,2,0.34234,2,1.0,0.34234,False
inv_df,orders_df.8,3,0,6,2,0.342205,2,1.0,0.342205,False
INVENTORY,ORDERS.8,3,0,6,2,0.342185,2,1.0,0.342185,False
ORDERS.8,inv_df,0,3,6,2,0.342054,2,1.0,0.342054,False
CUSTOMER.1,orders_df.384,0,0,1,1,0.335065,1,1.0,0.335065,False
CUSTOMER.1,ORDERS.384,0,0,1,1,0.334951,1,1.0,0.334951,False
CUSTOMER.1,ORDERS.379,0,0,1,1,0.334485,1,1.0,0.334485,False
CUSTOMER.1,orders_df.379,0,0,1,1,0.334339,1,1.0,0.334339,False
cust_df.1,orders_df.384,0,0,1,1,0.334311,1,1.0,0.334311,False
CUSTOMER.1,orders_df.350,0,0,1,1,0.334278,1,1.0,0.334278,False
CUSTOMER.1,orders_df.289,0,0,1,1,0.334186,1,1.0,0.334186,False
CUSTOMER.1,ORDERS.289,0,0,1,1,0.334172,1,1.0,0.334172,False
ORDERS.384,cust_df.1,0,0,1,1,0.334156,1,1.0,0.334156,False
CUSTOMER.1,ORDERS.350,0,0,1,1,0.334008,1,1.0,0.334008,False
cust_df.1,orders_df.379,0,0,1,1,0.333778,1,1.0,0.333778,False
ORDERS.379,cust_df.1,0,0,1,1,0.333672,1,1.0,0.333672,False
cust_df.1,orders_df.350,0,0,1,1,0.333667,1,1.0,0.333667,False
cust_df.1,orders_df.289,0,0,1,1,0.333586,1,1.0,0.333586,False
ORDERS.350,cust_df.1,0,0,1,1,0.33351,1,1.0,0.33351,False
ORDERS.289,cust_df.1,0,0,1,1,0.333462,1,1.0,0.333462,False
CUSTOMER.1,ORDERS.244,0,0,1,1,0.3332,1,1.0,0.3332,False
CUSTOMER.1,orders_df.244,0,0,1,1,0.333128,1,1.0,0.333128,False
CUSTOMER.1,orders_df.392,0,0,1,1,0.332863,1,1.0,0.332863,False
CUSTOMER.1,orders_df.362,0,0,1,1,0.332784,1,1.0,0.332784,False
CUSTOMER.1,ORDERS.392,0,0,1,1,0.332746,1,1.0,0.332746,False
CUSTOMER.1,ORDERS.362,0,0,1,1,0.33258,1,1.0,0.33258,False
CUSTOMER.1,orders_df.264,0,0,1,1,0.332544,1,1.0,0.332544,False
CUSTOMER.1,ORDERS.264,0,0,1,1,0.332396,1,1.0,0.332396,False
cust_df.1,orders_df.392,0,0,1,1,0.332323,1,1.0,0.332323,False
ORDERS.244,cust_df.1,0,0,1,1,0.332213,1,1.0,0.332213,False
ORDERS.392,cust_df.1,0,0,1,1,0.332198,1,1.0,0.332198,False
cust_df.1,orders_df.362,0,0,1,1,0.332185,1,1.0,0.332185,False
cust_df.1,orders_df.244,0,0,1,1,0.332153,1,1.0,0.332153,False
ORDERS.362,cust_df.1,0,0,1,1,0.332061,1,1.0,0.332061,False
cust_df.1,orders_df.264,0,0,1,1,0.332026,1,1.0,0.332026,False
ORDERS.264,cust_df.1,0,0,1,1,0.331881,1,1.0,0.331881,False
CUSTOMER.1,orders_df.339,0,0,1,1,0.330134,1,1.0,0.330134,False
CUSTOMER.1,ORDERS.339,0,0,1,1,0.329908,1,1.0,0.329908,False
cust_df.1,orders_df.339,0,0,1,1,0.329484,1,1.0,0.329484,False
ORDERS.339,cust_df.1,0,0,1,1,0.329329,1,1.0,0.329329,False
CUSTOMER.SLZCISTEWL@dell,prod_df,0,7,6,1,0.296462,1,1.0,0.296462,False
cust_df.SLZCISTEWL@dell,prod_df,0,7,6,1,0.296132,1,1.0,0.296132,False
CUSTOMER.SLZCISTEWL@dell,PRODUCTS,0,7,6,1,0.295873,1,1.0,0.295873,False
PRODUCTS,cust_df.SLZCISTEWL@dell,7,0,6,1,0.29558,1,1.0,0.29558,False
CUSTOMER.SLZCISTEWL@dell,orders_df.28,0,0,1,1,0.259714,1,1.0,0.259714,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.313,0,0,2,1,0.259565,1,1.0,0.259565,False
CUSTOMER.SLZCISTEWL@dell,orders_df.23,0,0,1,1,0.259553,1,1.0,0.259553,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.28,0,0,1,1,0.259524,1,1.0,0.259524,False
CUSTOMER.SLZCISTEWL@dell,orders_df.289,0,0,1,1,0.259518,1,1.0,0.259518,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.289,0,0,1,1,0.259506,1,1.0,0.259506,False
CUSTOMER.SLZCISTEWL@dell,orders_df.313,0,0,2,1,0.259464,1,1.0,0.259464,False
CUSTOMER.FQIVBKWIZC@dell,prod_df,0,7,6,1,0.259432,1,1.0,0.259432,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.313,0,0,2,1,0.259391,1,1.0,0.259391,False
cust_df.SLZCISTEWL@dell,orders_df.28,0,0,1,1,0.259383,1,1.0,0.259383,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.23,0,0,1,1,0.25938,1,1.0,0.25938,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.23,0,0,1,1,0.259361,1,1.0,0.259361,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.289,0,0,1,1,0.259346,1,1.0,0.259346,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.289,0,0,1,1,0.259334,1,1.0,0.259334,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.313,0,0,2,1,0.259295,1,1.0,0.259295,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.28,0,0,1,1,0.259272,1,1.0,0.259272,False
ORDERS.313,cust_df.SLZCISTEWL@dell,0,0,2,1,0.259261,1,1.0,0.259261,False
cust_df.SLZCISTEWL@dell,orders_df.23,0,0,1,1,0.25925,1,1.0,0.25925,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.379,0,0,1,1,0.259229,1,1.0,0.259229,False
cust_df.SLZCISTEWL@dell,orders_df.289,0,0,1,1,0.259218,1,1.0,0.259218,False
ORDERS.289,cust_df.SLZCISTEWL@dell,0,0,1,1,0.259206,1,1.0,0.259206,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.23,0,0,1,1,0.259195,1,1.0,0.259195,False
cust_df.SLZCISTEWL@dell,orders_df.313,0,0,2,1,0.259167,1,1.0,0.259167,False
CUSTOMER.SLZCISTEWL@dell,orders_df.379,0,0,1,1,0.259101,1,1.0,0.259101,False
cust_df.FQIVBKWIZC@dell,orders_df.28,0,0,1,1,0.2591,1,1.0,0.2591,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.28,0,0,1,1,0.259098,1,1.0,0.259098,False
CUSTOMER.SLZCISTEWL@dell,orders_df.31,0,0,2,1,0.259078,1,1.0,0.259078,False
ORDERS.23,cust_df.SLZCISTEWL@dell,0,0,1,1,0.259071,1,1.0,0.259071,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.379,0,0,1,1,0.259057,1,1.0,0.259057,False
CUSTOMER.SLZCISTEWL@dell,orders_df.350,0,0,1,1,0.259047,1,1.0,0.259047,False
cust_df.FQIVBKWIZC@dell,prod_df,0,7,6,1,0.259008,1,1.0,0.259008,False
ORDERS.313,cust_df.FQIVBKWIZC@dell,0,0,2,1,0.259002,1,1.0,0.259002,False
cust_df.FQIVBKWIZC@dell,orders_df.23,0,0,1,1,0.258992,1,1.0,0.258992,False
CUSTOMER.SLZCISTEWL@dell,orders_df.384,0,0,1,1,0.258987,1,1.0,0.258987,False
ORDERS.28,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258968,1,1.0,0.258968,False
cust_df.FQIVBKWIZC@dell,orders_df.289,0,0,1,1,0.258961,1,1.0,0.258961,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.416,0,0,1,1,0.258954,1,1.0,0.258954,False
CUSTOMER.SLZCISTEWL@dell,orders_df.416,0,0,1,1,0.258951,1,1.0,0.258951,False
ORDERS.289,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.25895,1,1.0,0.25895,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.379,0,0,1,1,0.258934,1,1.0,0.258934,False
ORDERS.379,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258928,1,1.0,0.258928,False
cust_df.FQIVBKWIZC@dell,orders_df.313,0,0,2,1,0.258913,1,1.0,0.258913,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.31,0,0,2,1,0.258898,1,1.0,0.258898,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.384,0,0,1,1,0.258887,1,1.0,0.258887,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.350,0,0,1,1,0.258882,1,1.0,0.258882,False
CUSTOMER.FQIVBKWIZC@dell,PRODUCTS,0,7,6,1,0.258864,1,1.0,0.258864,False
ORDERS.23,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.258822,1,1.0,0.258822,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.350,0,0,1,1,0.258811,1,1.0,0.258811,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.384,0,0,1,1,0.25881,1,1.0,0.25881,False
cust_df.SLZCISTEWL@dell,orders_df.379,0,0,1,1,0.258808,1,1.0,0.258808,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.416,0,0,1,1,0.258778,1,1.0,0.258778,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.416,0,0,1,1,0.258775,1,1.0,0.258775,False
CUSTOMER.SLZCISTEWL@dell,ORDERLINES.1,0,0,2,1,0.258763,1,1.0,0.258763,False
cust_df.SLZCISTEWL@dell,orders_df.31,0,0,2,1,0.258762,1,1.0,0.258762,False
cust_df.SLZCISTEWL@dell,orders_df.350,0,0,1,1,0.258758,1,1.0,0.258758,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.384,0,0,1,1,0.258713,1,1.0,0.258713,False
ORDERS.28,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.258709,1,1.0,0.258709,False
CUSTOMER.SLZCISTEWL@dell,prod_df.25,0,0,1,1,0.258697,1,1.0,0.258697,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.31,0,0,2,1,0.258696,1,1.0,0.258696,False
cust_df.SLZCISTEWL@dell,orders_df.384,0,0,1,1,0.258677,1,1.0,0.258677,False
ORDERS.379,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.258671,1,1.0,0.258671,False
CUSTOMER.SLZCISTEWL@dell,orders_df.5,0,0,1,1,0.258662,1,1.0,0.258662,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.350,0,0,1,1,0.258654,1,1.0,0.258654,False
ORDERS.416,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258646,1,1.0,0.258646,False
cust_df.SLZCISTEWL@dell,orders_df.416,0,0,1,1,0.258643,1,1.0,0.258643,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.73,0,0,1,1,0.258612,1,1.0,0.258612,False
ORDERS.384,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258583,1,1.0,0.258583,False
cust_df.FQIVBKWIZC@dell,orders_df.379,0,0,1,1,0.258558,1,1.0,0.258558,False
CUSTOMER.FQIVBKWIZC@dell,ORDERLINES.1,0,0,2,1,0.258549,1,1.0,0.258549,False
CUSTOMER.FQIVBKWIZC@dell,prod_df.25,0,0,1,1,0.25854,1,1.0,0.25854,False
ORDERS.350,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258536,1,1.0,0.258536,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.31,0,0,2,1,0.258529,1,1.0,0.258529,False
cust_df.FQIVBKWIZC@dell,orders_df.350,0,0,1,1,0.258511,1,1.0,0.258511,False
cust_df.FQIVBKWIZC@dell,orders_df.31,0,0,2,1,0.258492,1,1.0,0.258492,False
PRODUCTS,cust_df.FQIVBKWIZC@dell,7,0,6,1,0.258488,1,1.0,0.258488,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.5,0,0,1,1,0.258483,1,1.0,0.258483,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.244,0,0,1,1,0.25848,1,1.0,0.25848,False
CUSTOMER.SLZCISTEWL@dell,orders_df.67,0,0,1,1,0.258449,1,1.0,0.258449,False
CUSTOMER.SLZCISTEWL@dell,orders_df.73,0,0,1,1,0.258445,1,1.0,0.258445,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.73,0,0,1,1,0.258434,1,1.0,0.258434,False
cust_df.SLZCISTEWL@dell,prod_df.25,0,0,1,1,0.258423,1,1.0,0.258423,False
CUSTOMER.SLZCISTEWL@dell,orders_df.244,0,0,1,1,0.258417,1,1.0,0.258417,False
cust_df.FQIVBKWIZC@dell,orders_df.384,0,0,1,1,0.258411,1,1.0,0.258411,False
ORDERS.31,cust_df.SLZCISTEWL@dell,0,0,2,1,0.258404,1,1.0,0.258404,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.67,0,0,1,1,0.258389,1,1.0,0.258389,False
ORDERLINES.1,cust_df.SLZCISTEWL@dell,0,0,2,1,0.258388,1,1.0,0.258388,False
ORDERS.416,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.258382,1,1.0,0.258382,False
cust_df.FQIVBKWIZC@dell,orders_df.416,0,0,1,1,0.258379,1,1.0,0.258379,False
CUSTOMER.SLZCISTEWL@dell,orderlines_df.1,0,0,2,1,0.258379,1,1.0,0.258379,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.5,0,0,1,1,0.258373,1,1.0,0.258373,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.8,0,0,2,1,0.258372,1,1.0,0.258372,False
cust_df.SLZCISTEWL@dell,orders_df.5,0,0,1,1,0.258349,1,1.0,0.258349,False
CUSTOMER.SLZCISTEWL@dell,PRODUCTS.25,0,0,1,1,0.258346,1,1.0,0.258346,False
ORDERS.384,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.258323,1,1.0,0.258323,False
CUSTOMER.SLZCISTEWL@dell,orders_df.29,0,0,1,1,0.258317,1,1.0,0.258317,False
ORDERS.350,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.258302,1,1.0,0.258302,False
ORDERS.73,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258301,1,1.0,0.258301,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.244,0,0,1,1,0.258295,1,1.0,0.258295,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.67,0,0,1,1,0.258277,1,1.0,0.258277,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.73,0,0,1,1,0.258274,1,1.0,0.258274,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.244,0,0,1,1,0.258234,1,1.0,0.258234,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.67,0,0,1,1,0.25822,1,1.0,0.25822,False
CUSTOMER.SLZCISTEWL@dell,orders_df.392,0,0,1,1,0.258208,1,1.0,0.258208,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.5,0,0,1,1,0.258204,1,1.0,0.258204,False
CUSTOMER.FQIVBKWIZC@dell,PRODUCTS.25,0,0,1,1,0.258202,1,1.0,0.258202,False
cust_df.FQIVBKWIZC@dell,prod_df.25,0,0,1,1,0.258189,1,1.0,0.258189,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.8,0,0,2,1,0.258186,1,1.0,0.258186,False
CUSTOMER.FQIVBKWIZC@dell,orderlines_df.1,0,0,2,1,0.258179,1,1.0,0.258179,False
ORDERS.244,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258156,1,1.0,0.258156,False
ORDERS.31,cust_df.FQIVBKWIZC@dell,0,0,2,1,0.258154,1,1.0,0.258154,False
cust_df.SLZCISTEWL@dell,orders_df.67,0,0,1,1,0.258149,1,1.0,0.258149,False
cust_df.SLZCISTEWL@dell,orders_df.73,0,0,1,1,0.258146,1,1.0,0.258146,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.29,0,0,1,1,0.258144,1,1.0,0.258144,False
CUSTOMER.SLZCISTEWL@dell,orders_df.362,0,0,1,1,0.258138,1,1.0,0.258138,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.111,0,0,1,1,0.258123,1,1.0,0.258123,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.392,0,0,1,1,0.258105,1,1.0,0.258105,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.102,0,0,1,1,0.2581,1,1.0,0.2581,False
cust_df.SLZCISTEWL@dell,orders_df.244,0,0,1,1,0.258097,1,1.0,0.258097,False
PRODUCTS.25,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258094,1,1.0,0.258094,False
ORDERS.67,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258093,1,1.0,0.258093,False
cust_df.FQIVBKWIZC@dell,orders_df.5,0,0,1,1,0.258082,1,1.0,0.258082,False
ORDERS.5,cust_df.SLZCISTEWL@dell,0,0,1,1,0.258078,1,1.0,0.258078,False
ORDERLINES.1,cust_df.FQIVBKWIZC@dell,0,0,2,1,0.258068,1,1.0,0.258068,False
CUSTOMER.SLZCISTEWL@dell,orders_df.8,0,0,2,1,0.258061,1,1.0,0.258061,False
ORDERS.8,cust_df.SLZCISTEWL@dell,0,0,2,1,0.258047,1,1.0,0.258047,False
CUSTOMER.SLZCISTEWL@dell,orders_df.102,0,0,1,1,0.258041,1,1.0,0.258041,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.392,0,0,1,1,0.258039,1,1.0,0.258039,False
ORDERS.73,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.258036,1,1.0,0.258036,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.29,0,0,1,1,0.258033,1,1.0,0.258033,False
CUSTOMER.SLZCISTEWL@dell,orders_df.111,0,0,1,1,0.258032,1,1.0,0.258032,False
cust_df.SLZCISTEWL@dell,orderlines_df.1,0,0,2,1,0.258029,1,1.0,0.258029,False
cust_df.SLZCISTEWL@dell,orders_df.29,0,0,1,1,0.258014,1,1.0,0.258014,False
CUSTOMER.SLZCISTEWL@dell,orders_df.20,0,0,1,1,0.258011,1,1.0,0.258011,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.362,0,0,1,1,0.257972,1,1.0,0.257972,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.362,0,0,1,1,0.25796,1,1.0,0.25796,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.111,0,0,1,1,0.257946,1,1.0,0.257946,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.392,0,0,1,1,0.25794,1,1.0,0.25794,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.102,0,0,1,1,0.257924,1,1.0,0.257924,False
cust_df.SLZCISTEWL@dell,orders_df.392,0,0,1,1,0.257912,1,1.0,0.257912,False
CUSTOMER.SLZCISTEWL@dell,orders_df.264,0,0,1,1,0.257905,1,1.0,0.257905,False
cust_df.FQIVBKWIZC@dell,orders_df.67,0,0,1,1,0.257892,1,1.0,0.257892,False
cust_df.FQIVBKWIZC@dell,orders_df.73,0,0,1,1,0.257889,1,1.0,0.257889,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.8,0,0,2,1,0.257886,1,1.0,0.257886,False
PRODUCTS.25,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257878,1,1.0,0.257878,False
ORDERS.244,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257878,1,1.0,0.257878,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.29,0,0,1,1,0.25787,1,1.0,0.25787,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.102,0,0,1,1,0.257867,1,1.0,0.257867,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.111,0,0,1,1,0.257858,1,1.0,0.257858,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.20,0,0,1,1,0.257856,1,1.0,0.257856,False
cust_df.SLZCISTEWL@dell,orders_df.362,0,0,1,1,0.257847,1,1.0,0.257847,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.20,0,0,1,1,0.257842,1,1.0,0.257842,False
ORDERS.67,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.25784,1,1.0,0.25784,False
ORDERS.5,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257826,1,1.0,0.257826,False
cust_df.FQIVBKWIZC@dell,orders_df.244,0,0,1,1,0.257823,1,1.0,0.257823,False
ORDERS.392,cust_df.SLZCISTEWL@dell,0,0,1,1,0.257816,1,1.0,0.257816,False
ORDERS.111,cust_df.SLZCISTEWL@dell,0,0,1,1,0.257813,1,1.0,0.257813,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.362,0,0,1,1,0.257799,1,1.0,0.257799,False
ORDERS.102,cust_df.SLZCISTEWL@dell,0,0,1,1,0.257792,1,1.0,0.257792,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.264,0,0,1,1,0.257776,1,1.0,0.257776,False
ORDERS.8,cust_df.FQIVBKWIZC@dell,0,0,2,1,0.257769,1,1.0,0.257769,False
cust_df.FQIVBKWIZC@dell,orders_df.29,0,0,1,1,0.257755,1,1.0,0.257755,False
cust_df.SLZCISTEWL@dell,orders_df.8,0,0,2,1,0.257755,1,1.0,0.257755,False
ORDERS.29,cust_df.SLZCISTEWL@dell,0,0,1,1,0.257748,1,1.0,0.257748,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.264,0,0,1,1,0.25774,1,1.0,0.25774,False
cust_df.SLZCISTEWL@dell,orders_df.102,0,0,1,1,0.257736,1,1.0,0.257736,False
cust_df.FQIVBKWIZC@dell,orderlines_df.1,0,0,2,1,0.257729,1,1.0,0.257729,False
cust_df.SLZCISTEWL@dell,orders_df.111,0,0,1,1,0.257728,1,1.0,0.257728,False
cust_df.SLZCISTEWL@dell,orders_df.20,0,0,1,1,0.257716,1,1.0,0.257716,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.20,0,0,1,1,0.257693,1,1.0,0.257693,False
ORDERS.362,cust_df.SLZCISTEWL@dell,0,0,1,1,0.257679,1,1.0,0.257679,False
cust_df.FQIVBKWIZC@dell,orders_df.392,0,0,1,1,0.257659,1,1.0,0.257659,False
cust_df.SLZCISTEWL@dell,orders_df.264,0,0,1,1,0.257616,1,1.0,0.257616,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.264,0,0,1,1,0.257615,1,1.0,0.257615,False
cust_df.FQIVBKWIZC@dell,orders_df.362,0,0,1,1,0.257598,1,1.0,0.257598,False
ORDERS.20,cust_df.SLZCISTEWL@dell,0,0,1,1,0.257571,1,1.0,0.257571,False
ORDERS.392,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257568,1,1.0,0.257568,False
ORDERS.111,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257548,1,1.0,0.257548,False
ORDERS.102,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257529,1,1.0,0.257529,False
ORDERS.29,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257504,1,1.0,0.257504,False
ORDERS.264,cust_df.SLZCISTEWL@dell,0,0,1,1,0.257495,1,1.0,0.257495,False
cust_df.FQIVBKWIZC@dell,orders_df.8,0,0,2,1,0.257494,1,1.0,0.257494,False
cust_df.FQIVBKWIZC@dell,orders_df.102,0,0,1,1,0.257476,1,1.0,0.257476,False
cust_df.FQIVBKWIZC@dell,orders_df.111,0,0,1,1,0.257468,1,1.0,0.257468,False
cust_df.FQIVBKWIZC@dell,orders_df.20,0,0,1,1,0.257464,1,1.0,0.257464,False
ORDERS.362,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.25744,1,1.0,0.25744,False
cust_df.FQIVBKWIZC@dell,orders_df.264,0,0,1,1,0.25737,1,1.0,0.25737,False
ORDERS.20,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257327,1,1.0,0.257327,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.34,0,0,1,1,0.257285,1,1.0,0.257285,False
CUSTOMER.SLZCISTEWL@dell,orders_df.34,0,0,1,1,0.257269,1,1.0,0.257269,False
ORDERS.264,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.257256,1,1.0,0.257256,False
CUSTOMER.SLZCISTEWL@dell,orders_df.2,0,0,1,1,0.257168,1,1.0,0.257168,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.34,0,0,1,1,0.257105,1,1.0,0.257105,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.34,0,0,1,1,0.257089,1,1.0,0.257089,False
CUSTOMER.SLZCISTEWL@dell,orders_df.10,0,0,1,1,0.257085,1,1.0,0.257085,False
CUSTOMER.SLZCISTEWL@dell,orders_df.9,0,0,1,1,0.257077,1,1.0,0.257077,False
CUSTOMER.SLZCISTEWL@dell,orders_df.0,0,0,1,1,0.257032,1,1.0,0.257032,False
CUSTOMER.SLZCISTEWL@dell,orders_df.123,0,0,1,1,0.257011,1,1.0,0.257011,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.2,0,0,1,1,0.256992,1,1.0,0.256992,False
ORDERS.34,cust_df.SLZCISTEWL@dell,0,0,1,1,0.256971,1,1.0,0.256971,False
cust_df.SLZCISTEWL@dell,orders_df.34,0,0,1,1,0.256955,1,1.0,0.256955,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.2,0,0,1,1,0.256935,1,1.0,0.256935,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.10,0,0,1,1,0.25691,1,1.0,0.25691,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.9,0,0,1,1,0.256897,1,1.0,0.256897,False
cust_df.SLZCISTEWL@dell,orders_df.2,0,0,1,1,0.256861,1,1.0,0.256861,False
CUSTOMER.SLZCISTEWL@dell,orders_df.134,0,0,1,1,0.256859,1,1.0,0.256859,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.0,0,0,1,1,0.256856,1,1.0,0.256856,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.0,0,0,1,1,0.256854,1,1.0,0.256854,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.123,0,0,1,1,0.256838,1,1.0,0.256838,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.9,0,0,1,1,0.256814,1,1.0,0.256814,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.10,0,0,1,1,0.256812,1,1.0,0.256812,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.123,0,0,1,1,0.256801,1,1.0,0.256801,False
cust_df.SLZCISTEWL@dell,orders_df.10,0,0,1,1,0.256778,1,1.0,0.256778,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.2,0,0,1,1,0.256767,1,1.0,0.256767,False
cust_df.SLZCISTEWL@dell,orders_df.9,0,0,1,1,0.256762,1,1.0,0.256762,False
cust_df.SLZCISTEWL@dell,orders_df.0,0,0,1,1,0.256721,1,1.0,0.256721,False
cust_df.SLZCISTEWL@dell,orders_df.123,0,0,1,1,0.256709,1,1.0,0.256709,False
ORDERS.34,cust_df.FQIVBKWIZC@dell,0,0,1,1,0.256702,1,1.0,0.256702,False
CUSTOMER.FQIVBKWIZC@dell,orders_df.134,0,0,1,1,0.256692,1,1.0,0.256692,False
cust_df.FQIVBKWIZC@dell,orders_df.34,0,0,1,1,0.256687,1,1.0,0.256687,False
CUSTOMER.FQIVBKWIZC@dell,ORDERS.0,0,0,1,1,0.256684,1,1.0,0.256684,False
CUSTOMER.SLZCISTEWL@dell,ORDERS.134,0,0,1,1,0.25668,1,1.0,0.25668,False
