col_i,col_j,table_i,table_j,domain_i,domain_j,type_i,type_j,P_stat,P_name,P_sem,same_domain
part.p_comment,region.r_comment,part,region,Tracks detailed information about various products and their attributes in a retail supply chain.,Captures geographical regions and their associated names and comments in a business context.,nominal,nominal,0.508998,0.888889,0.037594,0
part.p_comment,supplier.s_suppkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.225685,0.111111,0.076645,0
part.p_comment,supplier.s_name,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.034671,0.333333,0.067545,0
part.p_comment,supplier.s_address,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.086757,0.222222,0.054454,0
part.p_comment,supplier.s_nationkey,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.209384,0.181818,0.073268,0
part.p_comment,supplier.s_phone,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.025587,0.222222,0.059533,0
part.p_comment,supplier.s_acctbal,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,numeric,0.161906,0.111111,0.073477,0
part.p_comment,supplier.s_comment,part,supplier,Tracks detailed information about various products and their attributes in a retail supply chain.,Tracks detailed information about suppliers in a business context.,nominal,nominal,0.213035,0.888889,0.060972,0
partsupp.ps_partkey,partsupp.ps_suppkey,partsupp,partsupp,"Tracks relationships between parts and suppliers, including quantity available and supply cost.","Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.126181,0.6,0.11662,1
partsupp.ps_partkey,partsupp.ps_availqty,partsupp,partsupp,"Tracks relationships between parts and suppliers, including quantity available and supply cost.","Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.092936,0.454545,0.11429,1
partsupp.ps_partkey,partsupp.ps_supplycost,partsupp,partsupp,"Tracks relationships between parts and suppliers, including quantity available and supply cost.","Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,numeric,0.008465,0.307692,0.107731,1
partsupp.ps_partkey,partsupp.ps_comment,partsupp,partsupp,"Tracks relationships between parts and suppliers, including quantity available and supply cost.","Tracks relationships between parts and suppliers, including quantity available and supply cost.",numeric,nominal,1.075021,0.3,0.057796,1
partsupp.ps_partkey,region.r_regionkey,partsupp,region,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Captures geographical regions and their associated names and comments in a business context.,numeric,numeric,0.069301,0.272727,0.091181,0
partsupp.ps_partkey,region.r_name,partsupp,region,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Captures geographical regions and their associated names and comments in a business context.,numeric,nominal,0.284993,0.3,0.063812,0
partsupp.ps_partkey,region.r_comment,partsupp,region,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Captures geographical regions and their associated names and comments in a business context.,numeric,nominal,0.600967,0.1,0.057397,0
partsupp.ps_partkey,supplier.s_suppkey,partsupp,supplier,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Tracks detailed information about suppliers in a business context.,numeric,numeric,0.0,0.5,0.117019,0
partsupp.ps_partkey,supplier.s_name,partsupp,supplier,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Tracks detailed information about suppliers in a business context.,numeric,nominal,0.22596,0.4,0.10516,0
partsupp.ps_partkey,supplier.s_address,partsupp,supplier,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Tracks detailed information about suppliers in a business context.,numeric,nominal,0.178726,0.3,0.093488,0
partsupp.ps_partkey,supplier.s_nationkey,partsupp,supplier,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Tracks detailed information about suppliers in a business context.,numeric,numeric,0.041882,0.454545,0.111863,0
partsupp.ps_partkey,supplier.s_phone,partsupp,supplier,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Tracks detailed information about suppliers in a business context.,numeric,nominal,0.237217,0.4,0.090893,0
partsupp.ps_partkey,supplier.s_acctbal,partsupp,supplier,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Tracks detailed information about suppliers in a business context.,numeric,numeric,0.068237,0.3,0.112181,0
partsupp.ps_partkey,supplier.s_comment,partsupp,supplier,"Tracks relationships between parts and suppliers, including quantity available and supply cost.",Tracks detailed information about suppliers in a business context.,numeric,nominal,0.305003,0.2,0.080361,0
