CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
30356,San Augustine,5,POINT (-120.3582119 34.4594321),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30357,San Augustine,45,POINT (-94.1060282 31.5299029),2108,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30358,San Benito,45,POINT (-97.6311006 26.132576),24250,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30359,San Benito,5,POINT (-121.0818602 36.5096854),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30360,San Bernardino,5,POINT (-117.2897652 34.1083449),209924,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30361,San Bruno,5,POINT (-122.4110835 37.6304904),41114,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30362,San Buenaventura,5,POINT (-119.2548257 34.2675042),106433,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30363,San Carlos,5,POINT (-122.2605222 37.5071591),28406,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30364,San Carlos,45,POINT (-98.0719508 26.2956267),3130,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30365,San Carlos,3,POINT (-110.4531551 33.3453349),4038,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30366,San Carlos Park,10,POINT (-81.8014742 26.4673016),16824,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30367,San Clemente,5,POINT (-117.6119925 33.4269728),63522,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30368,San Cristobal,32,POINT (-105.6394538 36.596413),273,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30369,San de Fuca,50,POINT (-122.7232274 48.2350991),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30370,San Diego,5,POINT (-117.1572551 32.7153292),1307402,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30371,San Diego,45,POINT (-98.2388953 27.7639145),4488,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30372,San Dimas,5,POINT (-117.8067257 34.1066756),33371,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30373,San Elizario,45,POINT (-106.2727573 31.5851146),13603,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30374,San Felipe,45,POINT (-96.1007929 29.7930093),747,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30375,San Felipe Pueblo,32,POINT (-106.4466928 35.4339248),2404,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30376,San Fernando,5,POINT (-118.4389719 34.2819461),23645,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30377,San Fidel,32,POINT (-107.5992181 35.0822634),138,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30378,San Francisco,5,POINT (-122.4194155 37.7749295),805235,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30379,San Gabriel,5,POINT (-118.1058333 34.0961111),39718,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30380,San Germán,40,POINT (-67.0449008 18.0816273),10989,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30381,San Geronimo,5,POINT (-122.6638731 38.0132562),446,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30382,San Gregorio,5,POINT (-122.3866404 37.3271651),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30383,San Ignacio,32,POINT (-105.3544568 35.7711499),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30384,San Ildefonso Pueblo,32,POINT (-106.1183576 35.8919694),524,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30385,San Isidro,40,POINT (-65.8854421 18.3921707),7101,8,2014-07-01 16:00:00,9999-12-31 23:59:59.999999
30386,San Isidro,45,POINT (-98.453905 26.7167226),240,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30387,San Jacinto,5,POINT (-116.958635 33.7839084),44199,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30388,San Joaquin,5,POINT (-120.1890447 36.6066162),4001,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30389,San Jon,32,POINT (-103.328565 35.1075585),216,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30390,San Jose,3,POINT (-109.5920211 32.8200654),506,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30391,San Jose,5,POINT (-121.8949555 37.3393857),945942,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30392,San Jose,32,POINT (-106.0980792 36.0391894),695,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30394,San Jose,14,POINT (-89.6028829 40.305598),642,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30395,San José,40,POINT (-66.2557238 18.3982819),2900,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30396,San Juan,40,POINT (-66.1057217 18.4663338),381931,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30397,San Juan,45,POINT (-98.1552872 26.1892409),33856,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30398,San Juan,32,POINT (-107.9053138 32.7609104),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30399,San Juan Bautista,5,POINT (-121.5379974 36.8455108),1862,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30400,San Juan Capistrano,5,POINT (-117.6625509 33.5016932),34593,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30401,San Juan Hot Springs,5,POINT (-117.5094895 33.5908562),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30402,San Juan Pueblo,32,POINT (-106.0705788 36.0528006),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30403,San Leandro,5,POINT (-122.1560768 37.7249296),84950,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30404,San Leanna,45,POINT (-97.8180608 30.1457673),497,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30405,San Leon,45,POINT (-94.9221465 29.4832863),4970,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30406,San Lorenzo,40,POINT (-65.9609971 18.189402),8037,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30407,San Lorenzo,32,POINT (-107.9200368 32.810076),97,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30408,San Lorenzo,5,POINT (-122.1244088 37.6810422),23452,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30409,San Lucas,5,POINT (-121.0204672 36.1288547),269,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30410,San Luis,32,POINT (-107.0505975 35.6825261),59,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30411,San Luis,3,POINT (-111.955128 32.0803504),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30412,San Luis,6,POINT (-105.4239012 37.2008483),629,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30414,San Luis Obispo,5,POINT (-120.6596156 35.2827524),45119,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30415,San Luis Rey,5,POINT (-117.3236485 33.2319797),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30416,San Manuel,3,POINT (-110.6309289 32.5997933),3551,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30417,San Mar,21,POINT (-77.6444353 39.550932),384,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30418,San Marcial,32,POINT (-106.9872535 33.7000664),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30419,San Marcos,5,POINT (-117.1661449 33.1433723),83781,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30420,San Marcos,45,POINT (-97.9413941 29.8832749),44894,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30421,San Marino,5,POINT (-118.1064585 34.121397),13147,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30422,San Martin,5,POINT (-121.6102216 37.0849464),7027,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30423,San Mateo,5,POINT (-122.3255254 37.5629917),97207,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30424,San Mateo,32,POINT (-107.6431104 35.3314225),161,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30425,San Miguel,32,POINT (-106.7349993 32.1553751),1153,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30426,San Miguel,3,POINT (-111.7820604 31.6128643),197,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30427,San Miguel,5,POINT (-120.6962826 35.7524679),2336,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30428,San Pablo,5,POINT (-122.3455263 37.9621457),29139,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30429,San Pablo,32,POINT (-106.7727808 32.2495396),806,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30430,San Pablo,6,POINT (-105.3969555 37.1491837),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30431,San Patricio,45,POINT (-97.7719419 27.9544619),395,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30432,San Patricio,32,POINT (-105.3269284 33.408976),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30433,San Pedro,45,POINT (-97.6783289 27.7886365),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30435,San Pedro,6,POINT (-105.4025112 37.1597388),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30436,San Pedro,32,POINT (-106.2094684 35.2397644),184,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30437,San Perlita,45,POINT (-97.6397112 26.5011785),573,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30438,San Pierre,15,POINT (-86.8919646 41.2036508),144,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30439,San Quentin,5,POINT (-122.4849739 37.9413133),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30440,San Rafael,32,POINT (-107.882558 35.1125386),933,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30441,San Rafael,5,POINT (-122.5310874 37.9735346),57713,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30442,San Ramon,5,POINT (-121.9780153 37.7799273),72148,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30443,San Remo,33,POINT (-73.2206689 40.8820424),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30444,San Saba,45,POINT (-98.718098 31.1957234),3099,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30445,San Sebastián,40,POINT (-66.9901782 18.3366166),9622,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30446,San Simeon,5,POINT (-121.1907533 35.6438587),462,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30447,San Simon,3,POINT (-109.2275596 32.2678563),165,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30448,San Ygnacio,45,POINT (-99.4400404 27.0425317),667,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30449,San Ysidro,32,POINT (-106.7705907 35.563363),193,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30450,Sanak,2,POINT (-162.8175 54.4780556),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30451,Sanatorium,25,POINT (-89.7775753 31.8987704),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30452,Sanborn,52,POINT (-90.9088 46.4330041),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30453,Sanborn,33,POINT (-78.8847611 43.136723),1645,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30454,Sanborn,10,POINT (-84.6043499 30.0718691),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30455,Sanborn,35,POINT (-98.2242589 46.9422066),192,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30456,Sanborn,16,POINT (-95.6555674 43.1816421),1404,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30457,Sanborn,24,POINT (-95.1286044 44.2096799),339,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30458,Sanbornton,30,POINT (-71.5822978 43.4892431),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30459,Sanbornville,30,POINT (-71.0308988 43.554246),1056,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30460,Sanctuary,45,POINT (-97.584191 32.9087367),329,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30461,Sand City,5,POINT (-121.8482855 36.6171819),334,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30462,Sand Coulee,27,POINT (-111.1677448 47.3994042),212,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30463,Sand Creek,52,POINT (-91.6862801 45.1669055),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30464,Sand Creek,37,POINT (-98.0435672885 36.8442529006),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30465,Sand Draw,53,POINT (-108.1814821 42.760518),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30466,Sand Fork,51,POINT (-80.7498222 38.9139818),159,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30467,Sand Lake,23,POINT (-85.5178135 43.2919718),500,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30468,Sand Lake,33,POINT (-73.5406697 42.6373017),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30470,Sand Pass,29,POINT (-119.779365 40.2615713),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30471,Sand Point,2,POINT (-160.4972222 55.3397222),976,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30472,Sand Rock,1,POINT (-85.768578 34.2428717),560,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30473,Sand Springs,37,POINT (-96.1326741885 36.1437576006),18906,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30474,Sand Springs,45,POINT (-101.3509559 32.2826198),835,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30475,Sand Springs,27,POINT (-107.4856492 47.1008305),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30476,Sand Springs,16,POINT (-91.1893124 42.3174993),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30477,Sandborn,15,POINT (-87.1866794 38.8964349),415,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30478,Sanders,18,POINT (-84.9471713 38.6553424),238,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30479,Sanders,27,POINT (-107.0967227 46.2913778),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30480,Sanders,3,POINT (-109.3337118 35.2164137),630,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30481,Sanderson,45,POINT (-102.3940324 30.1424083),837,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30482,Sanderson,10,POINT (-82.2728938 30.2521786),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30483,Sandersville,11,POINT (-82.810138 32.9815431),5912,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30484,Sandersville,25,POINT (-89.0322762 31.7865478),731,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30485,Sandgap,18,POINT (-84.0904852 37.4861962),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30486,Sandgate,47,POINT (-73.1989963 43.1481323),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30487,Sandia,45,POINT (-97.8794439 28.0225146),379,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30488,Sandia Park,32,POINT (-106.3655798 35.167822),237,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30489,Sandia Pueblo,32,POINT (-106.5719699 35.2558747),369,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30490,Sandisfield,22,POINT (-73.1431637 42.1125914),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30491,Sandoval,14,POINT (-89.1142343 38.6156043),1274,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30492,Sandow,45,POINT (-97.0727654 30.5646467),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30493,Sandown,30,POINT (-71.1870053 42.928698),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30494,Sandpoint,13,POINT (-116.5532476 48.2765903),7365,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30495,Sands Point,33,POINT (-73.718742 40.8517669),2675,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30496,Sandston,49,POINT (-77.3158118 37.5234794),7571,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30497,Sandstone,24,POINT (-92.8674231 46.1310598),2849,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30498,Sandusky,23,POINT (-82.8296572 43.4202989),2679,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30499,Sandusky,36,POINT (-82.7079605 41.4489397),25793,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30500,Sandwich,22,POINT (-70.4939163 41.7589954),2962,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30501,Sandwich,14,POINT (-88.6217432 41.6458634),7421,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30502,Sandwich,30,POINT (-71.4111842 43.7903513),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30503,Sandy,45,POINT (-98.469471 30.3607528),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30504,Sandy,38,POINT (-122.2614761 45.3973427),9570,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30505,Sandy,46,POINT (-111.8525129 40.5702641),87461,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30506,Sandy,39,POINT (-78.7711411 41.1078394),1429,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30507,Sandy Beach,33,POINT (-78.9597629 43.0564452),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30508,Sandy Bottom,21,POINT (-76.1841181 39.1931652),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30509,Sandy Creek,33,POINT (-76.0860345 43.6442352),771,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30510,Sandy Creek,34,POINT (-78.1508296 34.2871132),260,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30511,Sandy Hollow-Escondidas,45,POINT (-97.7924503 27.9299727),296,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30512,Sandy Hook,21,POINT (-77.7105477 39.3259343),188,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30513,Sandy Hook,52,POINT (-90.6101277 42.5433344),309,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30514,Sandy Hook,25,POINT (-89.8047993 31.0362936),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30515,Sandy Hook,18,POINT (-83.1262839 38.0864739),675,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30516,Sandy Lake,39,POINT (-80.0822822 41.3486674),659,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30517,Sandy Level,49,POINT (-79.7192007 36.5687491),484,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30518,Sandy Plains,11,POINT (-84.495487 34.0131559),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30519,Sandy Point,45,POINT (-95.4810532 29.385517),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30520,Sandy Ridge,34,POINT (-80.1042143 36.4990273),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30521,Sandy Ridge,39,POINT (-78.2355696 40.8147805),407,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30522,Sandy Spring,21,POINT (-77.0269221 39.1495517),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30523,Sandy Springs,42,POINT (-82.7498602 34.5953841),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30524,Sandy Springs,11,POINT (-84.3785379 33.9242688),93853,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30525,Sandy Valley,29,POINT (-115.6322283 35.8169191),2051,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30526,Sandyfield,34,POINT (-78.2969455 34.3765573),447,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30527,Sandyville,16,POINT (-93.386322 41.3708263),51,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30528,Sandyville,51,POINT (-81.6606834 38.905916),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30529,Sandyville,36,POINT (-81.3723355 40.6403392),368,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30530,Sanford,49,POINT (-75.6643731 37.9251251),212,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30531,Sanford,6,POINT (-105.9047442 37.2583426),879,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30532,Sanford,45,POINT (-101.5346143 35.7019864),164,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30533,Sanford,17,POINT (-99.3142772 38.1805696),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30534,Sanford,25,POINT (-89.4270093 31.4868356),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30535,Sanford,33,POINT (-75.4835125 42.1023044),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30536,Sanford,20,POINT (-70.7742246 43.439249),9761,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30537,Sanford,1,POINT (-86.3891217 31.2982254),241,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30538,Sanford,34,POINT (-79.1802994 35.4798757),28094,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30539,Sanford,10,POINT (-81.2731203 28.8005484),53570,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30540,Sanford,23,POINT (-84.3805544 43.6728053),859,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30541,Sanger,45,POINT (-97.1739028 33.3631706),6916,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30542,Sanger,5,POINT (-119.5559652 36.708006),24270,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30543,Sangerfield,33,POINT (-75.3790591 42.9139589),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30544,Sangerville,20,POINT (-69.356436 45.1647763),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30545,Sanibel,10,POINT (-82.0223137 26.4489695),6469,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30546,Sankertown,39,POINT (-78.5922393 40.4700713),675,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30547,Sanostee,32,POINT (-108.8742586 36.4247253),371,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30548,Sans Souci,42,POINT (-82.4240114 34.8778952),7869,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30549,Sansom Park,45,POINT (-97.4030744 32.8059619),4686,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30550,Santa,13,POINT (-116.4490503 47.150186),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30551,Santa Ana,5,POINT (-117.8678338 33.7455731),324528,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30552,Santa Ana,32,POINT (-105.2955646 35.4792106),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30553,Santa Ana Heights,5,POINT (-117.8956126 33.6525204),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30554,Santa Ana Pueblo,32,POINT (-106.6189184 35.4289238),610,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30555,Santa Anna,45,POINT (-99.3217254 31.7420932),1099,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30557,Santa Barbara,5,POINT (-119.6981901 34.4208305),88410,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30558,Santa Bárbara,40,POINT (-65.9175508 18.3951386),4622,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30559,Santa Clara,40,POINT (-66.1287777 18.2185674),982,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30560,Santa Clara,32,POINT (-108.1503219 32.7795199),1686,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30561,Santa Clara,45,POINT (-98.1213971 29.5118979),725,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30562,Santa Clara,5,POINT (-121.9552356 37.354108),116468,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30563,Santa Clara,46,POINT (-113.6541266 37.1330355),6003,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30564,Santa Clara,38,POINT (-123.1312002 44.1034576),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30565,Santa Clara,33,POINT (-74.4573901 44.6336689),,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30566,Santa Clara Pueblo,32,POINT (-106.0886348 35.9655794),1018,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30567,Santa Clarita,5,POINT (-118.542586 34.3916641),176320,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
30568,Santa Claus,11,POINT (-82.3315138 32.1715776),165,1,2013-01-01 00:00:00,9999-12-31 23:59:59.999999
